1.00688e-05,2.0236e-05,3.06147e-05,4.12811e-05,5.23518e-05,6.38708e-05,7.5939e-05,8.85496e-05,0.000101754,0.000115463,0.000129628,0.000144029,0.000158462,0.000172541,0.000185883,0.000197974,0.000208349,0.000216533,0.000222187,0.000225067,0.000227877,0.000227774,0.000224853,0.000219335,0.000211596,0.000202116,0.000191443,0.000180106,0.000168595,0.000157306,0.000146563,0.000136588,0.000127553,0.000119553,0.000112662,0.000106904,0.000102301,9.88515e-05,9.65563e-05,9.54092e-05
2.00878e-05,4.039e-05,6.10843e-05,8.24049e-05,0.000104478,0.000127528,0.000151604,0.00017687,0.000203249,0.00023076,0.000259116,0.000288078,0.000317051,0.000345436,0.000372299,0.000396731,0.000417657,0.000434201,0.0004456,0.000451416,0.000457046,0.000456805,0.000450856,0.000439661,0.000423962,0.000404768,0.000383176,0.000360294,0.000337086,0.000314377,0.000292778,0.000272765,0.000254639,0.00023862,0.000224814,0.000213299,0.000204087,0.000197193,0.000192601,0.000190309
3.00235e-05,6.03462e-05,9.13098e-05,0.00012315,0.000156222,0.000190669,0.000226805,0.000264628,0.00030431,0.00034561,0.000388403,0.000432057,0.000475961,0.000518954,0.000559843,0.000597006,0.000628944,0.000654133,0.000671509,0.000680345,0.00068883,0.000688366,0.000679199,0.00066198,0.000637891,0.000608475,0.000575492,0.000540617,0.000505367,0.000470942,0.0004383,0.000408092,0.0003808,0.000356693,0.000335959,0.000318662,0.00030485,0.000294505,0.000287626,0.00028419
3.98088e-05,8.00519e-05,0.000121095,0.000163414,0.000207277,0.000253149,0.000301159,0.000351662,0.000404549,0.000459903,0.000517206,0.000576021,0.000635188,0.000693488,0.000748975,0.000799661,0.000843185,0.00087757,0.000901195,0.000913208,0.000924584,0.000923805,0.00091111,0.000887365,0.000854174,0.000813783,0.000768635,0.000721122,0.000673265,0.000626732,0.000582723,0.00054214,0.00050553,0.000473282,0.000445562,0.000422489,0.000404061,0.000390285,0.000381118,0.000376545
4.94236e-05,9.93575e-05,0.00015038,0.000202906,0.00025754,0.000314565,0.00037453,0.000437504,0.000503827,0.000573193,0.00064547,0.000719703,0.000794916,0.000869168,0.000940329,0.00100543,0.00106155,0.00110575,0.00113607,0.0011514,0.00116575,0.00116453,0.00114794,0.00111694,0.00107367,0.00102119,0.000962848,0.00090176,0.000840597,0.000781378,0.000725647,0.0006744,0.000628344,0.000587837,0.000553119,0.000524236,0.000501218,0.000484007,0.000472574,0.000466866
5.87845e-05,0.000118233,0.000178917,0.000241563,0.00030662,0.000374813,0.000446413,0.000522018,0.000601588,0.000685354,0.000772705,0.000863102,0.000954932,0.00104635,0.00113427,0.00121527,0.00128513,0.00134015,0.00137756,0.00139643,0.00141383,0.0014121,0.00139118,0.00135197,0.00129726,0.00123121,0.00115826,0.00108246,0.00100704,0.000934503,0.00086655,0.000804381,0.000748665,0.000699845,0.000658061,0.000623395,0.000595779,0.000575173,0.000561479,0.000554652
6.78814e-05,0.000136498,0.000206673,0.000279032,0.000354444,0.000433388,0.000516689,0.000604587,0.000697673,0.000795735,0.000898768,0.00100569,0.00111529,0.00122494,0.00133141,0.00142997,0.0015154,0.00158232,0.00162734,0.00164982,0.00167041,0.00166818,0.00164255,0.00159387,0.0015259,0.00144429,0.00135497,0.00126296,0.00117223,0.00108556,0.00100492,0.000931461,0.000865953,0.000808698,0.000759866,0.000719399,0.000687244,0.000663253,0.00064734,0.000639402
7.66172e-05,0.000154138,0.00023336,0.000315272,0.000400547,0.000490201,0.000584733,0.000685052,0.000791339,0.000904113,0.0010229,0.00114728,0.00127546,0.00140509,0.00153195,0.00165061,0.0017538,0.00183428,0.00188711,0.00191322,0.00193714,0.00193468,0.00190415,0.00184438,0.00176057,0.00166082,0.00155284,0.00144292,0.00133558,0.00123398,0.00114005,0.00105505,0.00097954,0.00091384,0.000857925,0.000811733,0.00077506,0.000747759,0.000729648,0.000720627
8.49884e-05,0.000170949,0.000258958,0.000349879,0.000444868,0.000544659,0.000650409,0.000762649,0.000882344,0.0010096,0.00114477,0.00128699,0.00143516,0.00158631,0.00173626,0.00187801,0.00200239,0.00209848,0.00215878,0.00218821,0.00221559,0.00221364,0.00217877,0.00210554,0.00200237,0.00188098,0.0017516,0.00162171,0.00149642,0.00137894,0.00127126,0.00117437,0.00108881,0.0010146,0.000951693,0.000899811,0.000858732,0.000828166,0.000807926,0.000797841
9.2889e-05,0.000186926,0.000283152,0.000382823,0.000486883,0.000596663,0.000712988,0.000837158,0.00096976,0.0011118,0.00126327,0.00142427,0.00159334,0.00176824,0.00194408,0.00211325,0.00226348,0.00237864,0.00244414,0.0024763,0.00250707,0.00250724,0.00247043,0.00238003,0.00225223,0.00210471,0.00195057,0.00179848,0.00165375,0.00151959,0.00139763,0.00128871,0.00119298,0.00111037,0.00104053,0.000983116,0.000937711,0.000904001,0.000881681,0.000870576
0.000100319,0.000201852,0.000305927,0.000413671,0.00052653,0.000645562,0.000772297,0.000907692,0.00105322,0.00120957,0.00137777,0.00155774,0.00174912,0.0019496,0.002155,0.00235679,0.00254023,0.00268081,0.00274435,0.00277867,0.00281216,0.00281728,0.00278593,0.00267112,0.00251089,0.00233137,0.00214865,0.00197194,0.00180643,0.00165478,0.00151825,0.00139715,0.00129137,0.00120044,0.00112387,0.00106106,0.00101151,0.000974757,0.000950463,0.000938372
0.00010717,0.000215726,0.00032696,0.00044239,0.00056326,0.000691235,0.000827543,0.000973949,0.00113163,0.00130229,0.00148683,0.00168635,0.00190068,0.00212892,0.00236739,0.00260859,0.00283595,0.00301727,0.00318258,0.0266516,0.0266932,0.00327404,0.00313851,0.00298241,0.00277811,0.00255947,0.00234404,0.00214047,0.00195292,0.00178328,0.00163197,0.00149881,0.00138312,0.00128416,0.00120107,0.00113313,0.00107961,0.00103999,0.00101381,0.0010008
0.000113443,0.000228335,0.000346237,0.00046855,0.000597002,0.000733014,0.000878508,0.00103498,0.00120451,0.00138864,0.00158943,0.00180818,0.00204624,0.00230354,0.0025787,0.00286645,0.0031522,0.00337224,0.0309481,0.050437,0.050483,0.0310432,0.00351226,0.00331512,0.00305171,0.00278613,0.00253418,0.00230184,0.00209149,0.00190359,0.00173767,0.00159268,0.00146747,0.00136079,0.00127157,0.00119876,0.00114156,0.00109924,0.00107132,0.00105744
0.000119037,0.000239676,0.000363451,0.000492115,0.000627226,0.00077076,0.0009244,0.00109041,0.00127068,0.00146779,0.00168386,0.00192161,0.00218309,0.00247037,0.0027843,0.00312528,0.00349761,0.00408724,0.0517901,0.0723674,0.0724163,0.0518907,0.0042478,0.00367729,0.00332626,0.00300676,0.00271559,0.00245346,0.00222005,0.00201417,0.00183403,0.00167778,0.00154355,0.0014297,0.00133475,0.00125749,0.00119686,0.0011521,0.00112258,0.00110792
0.000123951,0.000249559,0.000378587,0.000512693,0.000653851,0.000803849,0.000964976,0.00113931,0.00132957,0.00153831,0.00176884,0.00202432,0.00230861,0.00262524,0.00297797,0.00337013,0.00377612,0.0375961,0.0741713,0.0929283,0.0929788,0.074274,0.0377524,0.00397352,0.00358681,0.00321477,0.00288412,0.00259229,0.00233641,0.00211328,0.00191981,0.00175307,0.0016106,0.00149019,0.0013901,0.0013088,0.00124514,0.00119817,0.00116724,0.00115187
0.0001281,0.00025798,0.000391382,0.000530247,0.000676419,0.000832139,0.000999526,0.00118129,0.00138008,0.00159932,0.00184257,0.00211438,0.00241964,0.00276417,0.00315404,0.00360887,0.00433961,0.0593633,0.0939572,0.111312,0.111364,0.0940611,0.059521,0.00455427,0.00384083,0.00340442,0.00303537,0.00271516,0.00243818,0.00219925,0.00199368,0.00181761,0.00166781,0.00154167,0.00143706,0.00135229,0.00128599,0.00123714,0.00120497,0.00118901
0.000131483,0.000264787,0.00040182,0.00054446,0.000694856,0.000855118,0.00102782,0.00121557,0.00142164,0.00164953,0.00190375,0.00218944,0.00251332,0.00288287,0.00330129,0.00372685,0.0364946,0.0796947,0.110892,0.126898,0.12695,0.110996,0.0798524,0.0367042,0.00397387,0.00356411,0.00316494,0.00281881,0.00252307,0.00227036,0.00205447,0.00187046,0.00171452,0.00158357,0.00147523,0.00138756,0.00131909,0.00126867,0.0012355,0.00121905
0.000134038,0.000269975,0.000409709,0.0005553,0.000708818,0.000872668,0.00104933,0.00124181,0.00145338,0.00168815,0.00195082,0.00224763,0.00258662,0.00297991,0.00344534,0.00396609,0.0534959,0.0948469,0.124067,0.139088,0.13914,0.124172,0.0950051,0.0537069,0.00422711,0.00371911,0.00327092,0.00290008,0.00258881,0.00232513,0.00210106,0.00191085,0.00175011,0.00161545,0.0015042,0.00141431,0.00134416,0.00129255,0.00125861,0.00124178
0.000135763,0.000273447,0.000415039,0.000562563,0.000718255,0.000884452,0.00106388,0.0012595,0.00147491,0.00171427,0.00198281,0.00228701,0.00263584,0.00304486,0.00356482,0.00445075,0.0636162,0.104878,0.133042,0.147446,0.147498,0.133148,0.105037,0.0638298,0.00472696,0.00384753,0.00334253,0.00295487,0.00263341,0.00236228,0.00213262,0.00193814,0.00177411,0.0016369,0.00152369,0.00143228,0.001361,0.00130858,0.00127411,0.00125702
0.000136626,0.0002752,0.000417705,0.00056623,0.000722982,0.000890403,0.00107118,0.00126843,0.00148575,0.00172748,0.00199891,0.00230659,0.00265829,0.00306052,0.00349798,0.0254956,0.0711785,0.110219,0.137625,0.151698,0.151751,0.13773,0.110378,0.0713912,0.02576,0.00378751,0.00336199,0.00298026,0.00265563,0.00238101,0.00214854,0.00195189,0.0017862,0.0016477,0.00153348,0.00144131,0.00136945,0.00131662,0.00128189,0.00126467
0.000163743,0.000329555,0.00049954,0.00067584,0.000860701,0.00105645,0.00126561,0.00149091,0.00173553,0.00200336,0.00229951,0.00263043,0.00300361,0.00343815,0.00414751,0.0561421,0.0982641,0.132261,0.156006,0.168184,0.168246,0.156131,0.132447,0.0985107,0.0564434,0.00448426,0.00381386,0.00341722,0.00308398,0.00279724,0.00255093,0.00233959,0.00215905,0.00200627,0.00187898,0.00177543,0.00169421,0.00163423,0.0015947,0.00157506
0.000189937,0.000382061,0.000578559,0.000781656,0.000993566,0.00121655,0.00145285,0.00170481,0.00197498,0.00226666,0.00258463,0.00293552,0.00332164,0.00369645,0.037062,0.0806617,0.118451,0.148353,0.169025,0.17958,0.179652,0.169169,0.148567,0.118733,0.0810086,0.0374633,0.00414767,0.003826,0.00349166,0.00319551,0.00293777,0.0027136,0.00251957,0.00235351,0.00221393,0.00209962,0.00200952,0.00194277,0.00189866,0.00187672
0.000215163,0.000432617,0.000654657,0.000883544,0.00112152,0.00137072,0.00163315,0.00191061,0.00220489,0.00251827,0.00285515,0.00322494,0.00364472,0.00410654,0.0549119,0.0972523,0.131635,0.158046,0.176041,0.18517,0.185251,0.176204,0.158289,0.131956,0.0976492,0.0553797,0.00464098,0.00424042,0.00388237,0.00357672,0.00330969,0.00307422,0.00286765,0.00268899,0.00253766,0.00241305,0.00231447,0.00224123,0.00219276,0.00216864
0.000239368,0.000481142,0.000727701,0.000981404,0.00124448,0.00151903,0.00180675,0.00210895,0.00242629,0.00275945,0.00311101,0.00349216,0.0039491,0.004799,0.0660097,0.10687,0.137858,0.160978,0.176502,0.184321,0.184413,0.176685,0.16125,0.13822,0.107319,0.0665458,0.00543158,0.00463596,0.00424979,0.00394076,0.00366759,0.00342201,0.00320333,0.00301232,0.00284951,0.00271491,0.00260814,0.00252869,0.00247605,0.00244983
0.000262507,0.000527532,0.000797582,0.00107508,0.00136236,0.00166146,0.00197395,0.00230053,0.00264069,0.00299244,0.00335375,0.00372569,0.00409489,0.0325645,0.0756387,0.110369,0.137076,0.156787,0.169892,0.176454,0.176555,0.170094,0.15709,0.137478,0.11087,0.0762392,0.033265,0.00487765,0.00458293,0.00428887,0.00401322,0.00375785,0.00352671,0.00332311,0.00314883,0.00300441,0.00288969,0.00280424,0.0027476,0.00271938
0.000284523,0.000571698,0.000864141,0.00116443,0.00147498,0.00179795,0.00213485,0.00248611,0.00284993,0.00322119,0.00359176,0.00396044,0.00435308,0.0433223,0.0784641,0.106925,0.128899,0.145034,0.155694,0.161009,0.161121,0.155917,0.145368,0.129343,0.107479,0.0791286,0.0440985,0.00523544,0.00491579,0.0046288,0.00434984,0.00408292,0.00383785,0.00362089,0.00343489,0.0032807,0.00315822,0.00306699,0.00300651,0.00297638
0.000305366,0.000613514,0.000927224,0.00124921,0.0015821,0.00192823,0.00228941,0.00266608,0.00305587,0.00345025,0.00383062,0.00418454,0.00476044,0.045265,0.0737465,0.0958569,0.112815,0.125214,0.133373,0.13743,0.137552,0.133617,0.125579,0.1133,0.0964633,0.0744746,0.0461196,0.0057666,0.00523413,0.00496518,0.00468111,0.00439829,0.00413649,0.0039049,0.00370681,0.0035429,0.00341287,0.00331608,0.00325194,0.00321999
0.000324968,0.000652868,0.000986619,0.00132915,0.00168331,0.00205185,0.00243706,0.00284024,0.00325976,0.00368554,0.00408123,0.00433518,0.0186441,0.0420351,0.0613478,0.0765692,0.0882493,0.096776,0.102375,0.105154,0.105286,0.102639,0.0971722,0.0887769,0.0772278,0.0621375,0.0429571,0.0196992,0.00548087,0.00530827,0.00501182,0.00470433,0.00442171,0.00417404,0.00396355,0.00379006,0.00365274,0.00355067,0.00348307,0.00344941
0.000343272,0.000689614,0.00104212,0.00140391,0.00177816,0.00216804,0.00257675,0.00300713,0.00346088,0.00393419,0.00439485,0.00462689,0.0179729,0.0301012,0.0402533,0.0483437,0.0545761,0.0591314,0.0621228,0.0636074,0.0637502,0.0624083,0.0595593,0.0551458,0.0490544,0.0411041,0.0310905,0.0190959,0.00586468,0.00570642,0.00534744,0.00499933,0.0046914,0.00442665,0.00420384,0.00402114,0.00387695,0.00376993,0.00369912,0.00366387
0.000360207,0.000723626,0.00109349,0.00147315,0.00186604,0.00227589,0.00270678,0.00316366,0.0036533,0.00418849,0.00481007,0.00573963,0.00732445,0.00852826,0.00955884,0.0104292,0.0111346,0.0116694,0.0120288,0.0122094,0.0123629,0.0123356,0.0121292,0.0117468,0.0111926,0.0104716,0.00958712,0.00852383,0.00707122,0.00619379,0.00567823,0.00527647,0.0049419,0.00466064,0.00442629,0.00423512,0.00408463,0.00397311,0.00389937,0.00386267
0.00037572,0.000754766,0.00114053,0.00153649,0.0019464,0.00237436,0.00282528,0.00330561,0.00382549,0.00440438,0.00508842,0.00599007,0.00718268,0.00825347,0.00919135,0.00999002,0.0106408,0.0111359,0.0114694,0.0116372,0.0117908,0.0117765,0.0115962,0.0112536,0.0107542,0.0101051,0.00931367,0.00838378,0.00732136,0.00652032,0.00595845,0.00552374,0.00516872,0.00487377,0.00462957,0.00443102,0.00427501,0.00415949,0.00408315,0.00404517
0.00038975,0.000782928,0.00118302,0.00159366,0.00201873,0.00246265,0.0029307,0.00343002,0.00397143,0.00457357,0.00527005,0.0061112,0.00709505,0.00803776,0.00888574,0.00961661,0.0102162,0.0106743,0.0109837,0.0111396,0.0112934,0.0112912,0.0111353,0.01083,0.0103824,0.00980188,0.00910175,0.00830264,0.00745533,0.00674056,0.00618216,0.00573561,0.00536886,0.00506435,0.00481256,0.00460803,0.00444739,0.00432847,0.00424989,0.0042108
0.00040226,0.000808014,0.00122083,0.00164439,0.0020827,0.0025402,0.00302223,0.0035357,0.0040904,0.00470082,0.00538739,0.0061689,0.00702572,0.00786416,0.00863219,0.00930155,0.0098545,0.0102789,0.0105662,0.0107112,0.0108653,0.0108743,0.0107407,0.0104698,0.0100695,0.00955186,0.00893384,0.00824292,0.00753041,0.00689131,0.00635617,0.00591202,0.00554133,0.00523149,0.00497456,0.00476554,0.00460122,0.00447952,0.00439908,0.00435905
0.000413215,0.000829969,0.00125385,0.00168859,0.00213813,0.00260686,0.00309978,0.00362308,0.00418459,0.00479424,0.00546254,0.00619315,0.00696457,0.00772186,0.00842249,0.00903824,0.00954996,0.00994431,0.0102121,0.0103474,0.0105018,0.0105208,0.0104073,0.0101669,0.00980895,0.00934643,0.00879834,0.00819281,0.00757288,0.00699587,0.00648974,0.00605579,0.00568675,0.00537514,0.00511527,0.00490318,0.00473612,0.00461225,0.00453031,0.00448952
0.0004226,0.000848752,0.00128206,0.0017262,0.00218506,0.00266275,0.00316385,0.00369347,0.0042574,0.00486158,0.00551002,0.00619926,0.00690971,0.00760474,0.00825054,0.00882117,0.0092976,0.00966603,0.00991677,0.0100437,0.0101984,0.0102262,0.0101301,0.00991646,0.00959482,0.00917905,0.00868836,0.00814912,0.00759626,0.00706894,0.00659123,0.00617072,0.00580666,0.00549579,0.00523475,0.0050208,0.00485184,0.00472635,0.00464325,0.00460186
0.000430406,0.000864361,0.00130544,0.00175728,0.0022236,0.00270826,0.00321523,0.00374862,0.00431232,0.00490926,0.00553936,0.00619596,0.00686171,0.00750952,0.00811199,0.00864598,0.00909325,0.00944005,0.00967654,0.00979635,0.00995136,0.00998662,0.00990534,0.00971397,0.00942252,0.00904498,0.00859998,0.00811149,0.00760831,0.00711996,0.00666731,0.00626057,0.00590294,0.0055943,0.00533331,0.00511843,0.00494825,0.00482161,0.00473765,0.00469582
0.000436635,0.000876802,0.00132405,0.00178192,0.002254,0.00274384,0.00325489,0.0037903,0.00435248,0.0049422,0.00555693,0.0061886,0.00682169,0.00743444,0.0080039,0.00850934,0.00893355,0.00926311,0.00948817,0.00960229,0.00975759,0.00979887,0.00972947,0.00955598,0.00928851,0.00894089,0.00853094,0.00808039,0.00761377,0.00715513,0.00672299,0.00632859,0.00597745,0.00567163,0.00541139,0.0051962,0.0050253,0.0048979,0.00481335,0.00477119
0.000441295,0.000886102,0.00133792,0.00180025,0.00227651,0.00277,0.00328371,0.00382008,0.00438041,0.00496402,0.00556698,0.00618061,0.00679071,0.00737862,0.00792427,0.0084088,0.00881594,0.00913263,0.00934912,0.00945897,0.0096145,0.00966033,0.00959986,0.00943976,0.00919012,0.00886451,0.00847996,0.00805645,0.00761568,0.00717853,0.0067619,0.00637739,0.00603183,0.00572871,0.00546944,0.0052543,0.00508303,0.00495515,0.0048702,0.00482783
0.000444394,0.000892281,0.00134714,0.00181239,0.00229137,0.00278717,0.00330248,0.00383922,0.004398,0.00497726,0.00557229,0.00617419,0.0067696,0.00734159,0.00787182,0.00834266,0.00873854,0.00904669,0.00925747,0.00936447,0.00952017,0.00956906,0.00951455,0.00936335,0.00912551,0.00881435,0.00844629,0.00804018,0.007616,0.00719281,0.00678655,0.00640889,0.00606736,0.00576631,0.00550789,0.00529291,0.00512147,0.00499333,0.00490814,0.00486563
0.000445942,0.000895366,0.00135173,0.00181844,0.00229875,0.00279567,0.00331172,0.00384858,0.00440648,0.00498349,0.00557454,0.00617068,0.00675891,0.00732312,0.00784578,0.00830986,0.00870014,0.00900403,0.00921197,0.00931754,0.00947333,0.00952374,0.00947221,0.00932546,0.00909348,0.00878948,0.00842955,0.00803196,0.00761589,0.00719957,0.0067985,0.00642432,0.0060849,0.00578497,0.00552703,0.00531218,0.00514068,0.00501242,0.00492713,0.00488455
